index,unti1_rgb,unit1_bbox,unit1_centers,unit1_beam_index,num_objects
1454,./unit1/camera_data/image_BS1_313_03_20_38.jpg,"[[484, 73, 595, 112]]","[0.5619791666666667, 0.1712962962962963, 0.115625, 0.07222222222222222]",34,1
1455,./unit1/camera_data/image_BS1_2540_03_25_23.jpg,"[[239, 90, 396, 142]]","[0.3307291666666667, 0.21481481481481482, 0.16354166666666667, 0.0962962962962963]",17,1
1456,./unit1/camera_data/image_BS1_330_03_20_40.jpg,"[[349, 73, 465, 112]]","[0.4239583333333333, 0.1712962962962963, 0.12083333333333333, 0.07222222222222222]",26,1
1457,./unit1/camera_data/image_BS1_5909_03_32_34.jpg,"[[228, 91, 389, 143]]","[0.32135416666666666, 0.21666666666666667, 0.16770833333333332, 0.0962962962962963]",17,1
1458,./unit1/camera_data/image_BS1_8124_03_37_18.jpg,"[[6, 74, 135, 114]]","[0.0734375, 0.17407407407407408, 0.134375, 0.07407407407407407]",6,1
1459,./unit1/camera_data/image_BS1_6471_03_33_46.jpg,"[[4, 92, 163, 145]]","[0.08697916666666666, 0.21944444444444444, 0.165625, 0.09814814814814815]",4,1
1460,./unit1/camera_data/image_BS1_5378_03_31_26.jpg,"[[623, 92, 780, 145]]","[0.7307291666666667, 0.21944444444444444, 0.16354166666666667, 0.09814814814814815]",45,1
1461,./unit1/camera_data/image_BS1_643_03_21_20.jpg,"[[501, 90, 659, 142]]","[0.6041666666666666, 0.21481481481481482, 0.16458333333333333, 0.0962962962962963]",37,1
1462,./unit1/camera_data/image_BS1_597_03_21_14.jpg,"[[193, 91, 350, 143]]","[0.2828125, 0.21666666666666667, 0.16354166666666667, 0.0962962962962963]",14,1
1463,./unit1/camera_data/image_BS1_3875_03_28_13.jpg,"[[107, 89, 278, 144]]","[0.20052083333333334, 0.21574074074074073, 0.178125, 0.10185185185185185]",11,1
1464,./unit1/camera_data/image_BS1_3391_03_27_12.jpg,"[[799, 91, 960, 141]]","[0.9161458333333333, 0.21481481481481482, 0.16770833333333332, 0.09259259259259259]",55,1
1465,./unit1/camera_data/image_BS1_592_03_21_13.jpg,"[[152, 89, 311, 143]]","[0.24114583333333334, 0.21481481481481482, 0.165625, 0.1]",10,1
1466,./unit1/camera_data/image_BS1_342_03_20_41.jpg,"[[220, 76, 343, 113]]","[0.29322916666666665, 0.175, 0.128125, 0.06851851851851852]",17,1
1468,./unit1/camera_data/image_BS1_8114_03_37_17.jpg,"[[162, 77, 289, 114]]","[0.23489583333333333, 0.17685185185185184, 0.13229166666666667, 0.06851851851851852]",14,1
1469,./unit1/camera_data/image_BS1_2536_03_25_22.jpg,"[[211, 91, 367, 142]]","[0.30104166666666665, 0.21574074074074073, 0.1625, 0.09444444444444444]",16,1
1471,./unit1/camera_data/image_BS1_9883_03_41_07.jpg,"[[548, 72, 659, 111]]","[0.6286458333333333, 0.16944444444444445, 0.115625, 0.07222222222222222]",39,1
1472,./unit1/camera_data/image_BS1_4094_03_28_41.jpg,"[[594, 70, 713, 108]]","[0.6807291666666667, 0.1648148148148148, 0.12395833333333334, 0.07037037037037037]",43,1
1473,./unit1/camera_data/image_BS1_625_03_21_18.jpg,"[[370, 90, 523, 141]]","[0.46510416666666665, 0.21388888888888888, 0.159375, 0.09444444444444444]",26,1
1474,./unit1/camera_data/image_BS1_1001_03_22_06.jpg,"[[710, 73, 830, 109]]","[0.8020833333333334, 0.1685185185185185, 0.125, 0.06666666666666667]",52,1
1475,./unit1/camera_data/image_BS1_5124_03_30_53.jpg,"[[487, 72, 593, 113]]","[0.5625, 0.1712962962962963, 0.11041666666666666, 0.07592592592592592]",34,1
1476,./unit1/camera_data/image_BS1_2251_03_24_46.jpg,"[[870, 73, 950, 105]]","[0.9479166666666666, 0.1648148148148148, 0.08333333333333333, 0.05925925925925926]",59,1
1477,./unit1/camera_data/image_BS1_5925_03_32_36.jpg,"[[434, 91, 589, 140]]","[0.5328125, 0.21388888888888888, 0.16145833333333334, 0.09074074074074075]",31,1
1478,./unit1/camera_data/image_BS1_3647_03_27_44.jpg,"[[344, 74, 470, 113]]","[0.4239583333333333, 0.17314814814814813, 0.13125, 0.07222222222222222]",26,1
1479,./unit1/camera_data/image_BS1_5152_03_30_57.jpg,"[[151, 76, 270, 115]]","[0.21927083333333333, 0.17685185185185184, 0.12395833333333334, 0.07222222222222222]",13,1
1480,./unit1/camera_data/image_BS1_6261_03_33_19.jpg,"[[410, 71, 524, 110]]","[0.4864583333333333, 0.1675925925925926, 0.11875, 0.07222222222222222]",28,1
1481,./unit1/camera_data/image_BS1_359_03_20_44.jpg,"[[10, 76, 135, 115]]","[0.07552083333333333, 0.17685185185185184, 0.13020833333333334, 0.07222222222222222]",6,1
1482,./unit1/camera_data/image_BS1_8616_03_38_22.jpg,"[[554, 92, 704, 143]]","[0.6552083333333333, 0.2175925925925926, 0.15625, 0.09444444444444444]",39,1
1483,./unit1/camera_data/image_BS1_3400_03_27_13.jpg,"[[871, 86, 960, 134]]","[0.9536458333333333, 0.2037037037037037, 0.09270833333333334, 0.08888888888888889]",59,1
1484,./unit1/camera_data/image_BS1_3330_03_27_04.jpg,"[[119, 87, 284, 143]]","[0.20989583333333334, 0.21296296296296297, 0.171875, 0.1037037037037037]",11,1
1486,./unit1/camera_data/image_BS1_9913_03_41_11.jpg,"[[162, 72, 259, 107]]","[0.21927083333333333, 0.16574074074074074, 0.10104166666666667, 0.06481481481481481]",14,1
1488,./unit1/camera_data/image_BS1_2051_03_24_21.jpg,"[[800, 89, 960, 139]]","[0.9166666666666666, 0.2111111111111111, 0.16666666666666666, 0.09259259259259259]",55,1
1489,./unit1/camera_data/image_BS1_336_03_20_41.jpg,"[[283, 75, 405, 113]]","[0.35833333333333334, 0.17407407407407408, 0.12708333333333333, 0.07037037037037037]",21,1
1490,./unit1/camera_data/image_BS1_2572_03_25_27.jpg,"[[432, 90, 583, 140]]","[0.5286458333333334, 0.21296296296296297, 0.15729166666666666, 0.09259259259259259]",29,1
1491,./unit1/camera_data/image_BS1_6248_03_33_17.jpg,"[[590, 71, 693, 110]]","[0.6682291666666667, 0.1675925925925926, 0.10729166666666666, 0.07222222222222222]",42,1
1492,./unit1/camera_data/image_BS1_7844_03_36_42.jpg,"[[512, 90, 664, 142]]","[0.6125, 0.21481481481481482, 0.15833333333333333, 0.0962962962962963]",36,1
1493,./unit1/camera_data/image_BS1_4837_03_30_17.jpg,"[[422, 90, 571, 140]]","[0.5171875, 0.21296296296296297, 0.15520833333333334, 0.09259259259259259]",29,1
1494,./unit1/camera_data/image_BS1_3895_03_28_16.jpg,"[[368, 90, 520, 140]]","[0.4625, 0.21296296296296297, 0.15833333333333333, 0.09259259259259259]",26,1
1495,./unit1/camera_data/image_BS1_5119_03_30_53.jpg,"[[551, 73, 648, 112]]","[0.6244791666666667, 0.1712962962962963, 0.10104166666666667, 0.07222222222222222]",39,1
1496,./unit1/camera_data/image_BS1_9315_03_39_53.jpg,"[[26, 68, 132, 106]]","[0.08229166666666667, 0.16111111111111112, 0.11041666666666666, 0.07037037037037037]",3,1
1497,./unit1/camera_data/image_BS1_9287_03_39_50.jpg,"[[430, 71, 549, 109]]","[0.5098958333333333, 0.16666666666666666, 0.12395833333333334, 0.07037037037037037]",31,1
1498,./unit1/camera_data/image_BS1_8628_03_38_24.jpg,"[[717, 89, 878, 140]]","[0.8307291666666666, 0.21203703703703702, 0.16770833333333332, 0.09444444444444444]",51,1
1499,./unit1/camera_data/image_BS1_3355_03_27_07.jpg,"[[443, 91, 601, 143]]","[0.54375, 0.21666666666666667, 0.16458333333333333, 0.0962962962962963]",32,1
1502,./unit1/camera_data/image_BS1_987_03_22_04.jpg,"[[849, 72, 946, 108]]","[0.9348958333333334, 0.16666666666666666, 0.10104166666666667, 0.06666666666666667]",59,1
1503,./unit1/camera_data/image_BS1_8070_03_37_11.jpg,"[[688, 73, 798, 109]]","[0.7739583333333333, 0.1685185185185185, 0.11458333333333333, 0.06666666666666667]",48,1
1504,./unit1/camera_data/image_BS1_1020_03_22_09.jpg,"[[525, 73, 644, 113]]","[0.6088541666666667, 0.17222222222222222, 0.12395833333333334, 0.07407407407407407]",38,1
1505,./unit1/camera_data/image_BS1_5122_03_30_53.jpg,"[[514, 73, 622, 112]]","[0.5916666666666667, 0.1712962962962963, 0.1125, 0.07222222222222222]",38,1
1507,./unit1/camera_data/image_BS1_577_03_21_11.jpg,"[[6, 91, 177, 143]]","[0.0953125, 0.21666666666666667, 0.178125, 0.0962962962962963]",6,1
1508,./unit1/camera_data/image_BS1_2054_03_24_21.jpg,"[[832, 83, 956, 133]]","[0.93125, 0.2, 0.12916666666666668, 0.09259259259259259]",57,1
1509,./unit1/camera_data/image_BS1_2844_03_26_02.jpg,"[[462, 71, 575, 113]]","[0.5401041666666667, 0.17037037037037037, 0.11770833333333333, 0.07777777777777778]",33,1
1510,./unit1/camera_data/image_BS1_1002_03_22_06.jpg,"[[706, 74, 822, 109]]","[0.7958333333333333, 0.16944444444444445, 0.12083333333333333, 0.06481481481481481]",49,1
1511,./unit1/camera_data/image_BS1_7831_03_36_41.jpg,"[[319, 90, 472, 141]]","[0.4119791666666667, 0.21388888888888888, 0.159375, 0.09444444444444444]",22,1
1513,./unit1/camera_data/image_BS1_356_03_20_43.jpg,"[[48, 77, 164, 113]]","[0.11041666666666666, 0.17592592592592593, 0.12083333333333333, 0.06666666666666667]",7,1
1514,./unit1/camera_data/image_BS1_6292_03_33_23.jpg,"[[3, 73, 104, 112]]","[0.05572916666666667, 0.1712962962962963, 0.10520833333333333, 0.07222222222222222]",6,1
1515,./unit1/camera_data/image_BS1_294_03_20_35.jpg,"[[627, 73, 738, 109]]","[0.7109375, 0.1685185185185185, 0.115625, 0.06666666666666667]",45,1
1516,./unit1/camera_data/image_BS1_7843_03_36_42.jpg,"[[491, 90, 648, 140]]","[0.5932291666666667, 0.21296296296296297, 0.16354166666666667, 0.09259259259259259]",37,1
1517,./unit1/camera_data/image_BS1_9285_03_39_50.jpg,"[[460, 70, 581, 110]]","[0.5421875, 0.16666666666666666, 0.12604166666666666, 0.07407407407407407]",34,1
1518,./unit1/camera_data/image_BS1_2253_03_24_46.jpg,"[[847, 71, 952, 107]]","[0.9369791666666667, 0.1648148148148148, 0.109375, 0.06666666666666667]",57,1
1519,./unit1/camera_data/image_BS1_5907_03_32_34.jpg,"[[203, 90, 359, 142]]","[0.29270833333333335, 0.21481481481481482, 0.1625, 0.0962962962962963]",14,1
1521,./unit1/camera_data/image_BS1_9290_03_39_50.jpg,"[[384, 72, 495, 109]]","[0.4578125, 0.1675925925925926, 0.115625, 0.06851851851851852]",28,1
1522,./unit1/camera_data/image_BS1_8085_03_37_13.jpg,"[[550, 73, 650, 112]]","[0.625, 0.1712962962962963, 0.10416666666666667, 0.07222222222222222]",39,1
1526,./unit1/camera_data/image_BS1_4579_03_29_44.jpg,"[[821, 71, 947, 108]]","[0.9208333333333333, 0.16574074074074074, 0.13125, 0.06851851851851852]",55,1
1527,./unit1/camera_data/image_BS1_6278_03_33_21.jpg,"[[179, 78, 296, 113]]","[0.24739583333333334, 0.17685185185185184, 0.121875, 0.06481481481481481]",14,1
1528,./unit1/camera_data/image_BS1_344_03_20_42.jpg,"[[193, 76, 321, 113]]","[0.2677083333333333, 0.175, 0.13333333333333333, 0.06851851851851852]",17,1
1529,./unit1/camera_data/image_BS1_5919_03_32_35.jpg,"[[348, 90, 504, 141]]","[0.44375, 0.21388888888888888, 0.1625, 0.09444444444444444]",26,1
1530,./unit1/camera_data/image_BS1_6534_03_33_54.jpg,"[[654, 89, 808, 142]]","[0.7614583333333333, 0.21388888888888888, 0.16041666666666668, 0.09814814814814815]",47,1
1531,./unit1/camera_data/image_BS1_2847_03_26_02.jpg,"[[435, 71, 551, 112]]","[0.5135416666666667, 0.16944444444444445, 0.12083333333333333, 0.07592592592592592]",32,1
1532,./unit1/camera_data/image_BS1_7828_03_36_40.jpg,"[[268, 91, 431, 142]]","[0.3640625, 0.21574074074074073, 0.16979166666666667, 0.09444444444444444]",20,1
1533,./unit1/camera_data/image_BS1_4331_03_29_12.jpg,"[[263, 90, 415, 143]]","[0.353125, 0.21574074074074073, 0.15833333333333333, 0.09814814814814815]",19,1
1534,./unit1/camera_data/image_BS1_5898_03_32_32.jpg,"[[73, 91, 245, 142]]","[0.165625, 0.21574074074074073, 0.17916666666666667, 0.09444444444444444]",9,1
1535,./unit1/camera_data/image_BS1_3363_03_27_08.jpg,"[[531, 89, 686, 142]]","[0.6338541666666667, 0.21388888888888888, 0.16145833333333334, 0.09814814814814815]",38,1
1536,./unit1/camera_data/image_BS1_7419_03_35_48.jpg,"[[572, 73, 667, 110]]","[0.6453125, 0.16944444444444445, 0.09895833333333333, 0.06851851851851852]",39,1
1537,./unit1/camera_data/image_BS1_6524_03_33_53.jpg,"[[564, 89, 721, 144]]","[0.6692708333333334, 0.21574074074074073, 0.16354166666666667, 0.10185185185185185]",39,1
1538,./unit1/camera_data/image_BS1_2512_03_25_19.jpg,"[[6, 85, 157, 143]]","[0.08489583333333334, 0.2111111111111111, 0.15729166666666666, 0.10740740740740741]",3,1
1539,./unit1/camera_data/image_BS1_8050_03_37_09.jpg,"[[857, 72, 937, 106]]","[0.934375, 0.1648148148148148, 0.08333333333333333, 0.06296296296296296]",58,1
1540,./unit1/camera_data/image_BS1_2021_03_24_17.jpg,"[[253, 90, 407, 143]]","[0.34375, 0.21574074074074073, 0.16041666666666668, 0.09814814814814815]",19,1
1541,./unit1/camera_data/image_BS1_1320_03_22_47.jpg,"[[879, 80, 960, 132]]","[0.9578125, 0.1962962962962963, 0.084375, 0.0962962962962963]",60,1
1542,./unit1/camera_data/image_BS1_9514_03_40_19.jpg,"[[505, 91, 662, 143]]","[0.6078125, 0.21666666666666667, 0.16354166666666667, 0.0962962962962963]",37,1
1545,./unit1/camera_data/image_BS1_9521_03_40_20.jpg,"[[587, 91, 749, 145]]","[0.6958333333333333, 0.21851851851851853, 0.16875, 0.1]",42,1
1548,./unit1/camera_data/image_BS1_3613_03_27_40.jpg,"[[749, 72, 866, 110]]","[0.8411458333333334, 0.1685185185185185, 0.121875, 0.07037037037037037]",51,1
1549,./unit1/camera_data/image_BS1_4847_03_30_18.jpg,"[[467, 91, 616, 139]]","[0.5640625, 0.21296296296296297, 0.15520833333333334, 0.08888888888888889]",34,1
1550,./unit1/camera_data/image_BS1_323_03_20_39.jpg,"[[408, 70, 528, 112]]","[0.4875, 0.1685185185185185, 0.125, 0.07777777777777778]",29,1
1551,./unit1/camera_data/image_BS1_5098_03_30_50.jpg,"[[802, 73, 922, 109]]","[0.8979166666666667, 0.1685185185185185, 0.125, 0.06666666666666667]",55,1
1552,./unit1/camera_data/image_BS1_3641_03_27_44.jpg,"[[430, 72, 550, 112]]","[0.5104166666666666, 0.17037037037037037, 0.125, 0.07407407407407407]",30,1
1553,./unit1/camera_data/image_BS1_9536_03_40_22.jpg,"[[773, 94, 953, 146]]","[0.8989583333333333, 0.2222222222222222, 0.1875, 0.0962962962962963]",52,1
1555,./unit1/camera_data/image_BS1_683_03_21_25.jpg,"[[871, 85, 960, 133]]","[0.9536458333333333, 0.20185185185185187, 0.09270833333333334, 0.08888888888888889]",59,1
1556,./unit1/camera_data/image_BS1_605_03_21_15.jpg,"[[246, 91, 405, 143]]","[0.3390625, 0.21666666666666667, 0.165625, 0.0962962962962963]",17,1
1557,./unit1/camera_data/image_BS1_4373_03_29_17.jpg,"[[831, 89, 960, 137]]","[0.9328125, 0.20925925925925926, 0.134375, 0.08888888888888889]",55,1
1558,./unit1/camera_data/image_BS1_1308_03_22_46.jpg,"[[716, 88, 872, 138]]","[0.8270833333333333, 0.20925925925925926, 0.1625, 0.09259259259259259]",50,1
1559,./unit1/camera_data/image_BS1_7436_03_35_50.jpg,"[[282, 75, 397, 112]]","[0.3536458333333333, 0.17314814814814813, 0.11979166666666667, 0.06851851851851852]",20,1
1560,./unit1/camera_data/image_BS1_4614_03_29_48.jpg,"[[468, 73, 581, 113]]","[0.5463541666666667, 0.17222222222222222, 0.11770833333333333, 0.07407407407407407]",34,1
1561,./unit1/camera_data/image_BS1_9529_03_40_21.jpg,"[[685, 93, 848, 146]]","[0.7984375, 0.2212962962962963, 0.16979166666666667, 0.09814814814814815]",47,1
1562,./unit1/camera_data/image_BS1_8056_03_37_09.jpg,"[[810, 71, 928, 109]]","[0.9052083333333333, 0.16666666666666666, 0.12291666666666666, 0.07037037037037037]",55,1
1563,./unit1/camera_data/image_BS1_4881_03_30_22.jpg,"[[668, 89, 822, 138]]","[0.7760416666666666, 0.2101851851851852, 0.16041666666666668, 0.09074074074074075]",46,1
1565,./unit1/camera_data/image_BS1_8618_03_38_22.jpg,"[[575, 91, 729, 140]]","[0.6791666666666667, 0.21388888888888888, 0.16041666666666668, 0.09074074074074075]",42,1
1566,./unit1/camera_data/image_BS1_6509_03_33_51.jpg,"[[447, 91, 604, 144]]","[0.5473958333333333, 0.2175925925925926, 0.16354166666666667, 0.09814814814814815]",32,1
1567,./unit1/camera_data/image_BS1_269_03_20_32.jpg,"[[819, 72, 936, 108]]","[0.9140625, 0.16666666666666666, 0.121875, 0.06666666666666667]",55,1
1568,./unit1/camera_data/image_BS1_2254_03_24_46.jpg,"[[833, 72, 956, 107]]","[0.9317708333333333, 0.16574074074074074, 0.128125, 0.06481481481481481]",57,1
1570,./unit1/camera_data/image_BS1_1008_03_22_07.jpg,"[[648, 71, 762, 110]]","[0.734375, 0.1675925925925926, 0.11875, 0.07222222222222222]",46,1
1571,./unit1/camera_data/image_BS1_3673_03_27_48.jpg,"[[0, 70, 88, 114]]","[0.04583333333333333, 0.17037037037037037, 0.09166666666666666, 0.08148148148148149]",4,1
1572,./unit1/camera_data/image_BS1_2006_03_24_15.jpg,"[[49, 69, 187, 133]]","[0.12291666666666666, 0.18703703703703703, 0.14375, 0.11851851851851852]",2,1
1573,./unit1/camera_data/image_BS1_6807_03_34_29.jpg,"[[795, 72, 910, 109]]","[0.8880208333333334, 0.1675925925925926, 0.11979166666666667, 0.06851851851851852]",55,1
1574,./unit1/camera_data/image_BS1_9532_03_40_22.jpg,"[[729, 93, 899, 147]]","[0.8479166666666667, 0.2222222222222222, 0.17708333333333334, 0.1]",51,1
1575,./unit1/camera_data/image_BS1_3885_03_28_15.jpg,"[[252, 89, 409, 143]]","[0.34427083333333336, 0.21481481481481482, 0.16354166666666667, 0.1]",17,1
1576,./unit1/camera_data/image_BS1_3901_03_28_17.jpg,"[[441, 90, 599, 142]]","[0.5416666666666666, 0.21481481481481482, 0.16458333333333333, 0.0962962962962963]",31,1
1577,./unit1/camera_data/image_BS1_3344_03_27_06.jpg,"[[308, 92, 463, 142]]","[0.4015625, 0.21666666666666667, 0.16145833333333334, 0.09259259259259259]",22,1
1578,./unit1/camera_data/image_BS1_6847_03_34_34.jpg,"[[189, 76, 318, 114]]","[0.2640625, 0.17592592592592593, 0.134375, 0.07037037037037037]",14,1
1579,./unit1/camera_data/image_BS1_2265_03_24_48.jpg,"[[689, 72, 810, 109]]","[0.7807291666666667, 0.1675925925925926, 0.12604166666666666, 0.06851851851851852]",49,1
1580,./unit1/camera_data/image_BS1_6508_03_33_51.jpg,"[[439, 91, 596, 144]]","[0.5390625, 0.2175925925925926, 0.16354166666666667, 0.09814814814814815]",32,1
1581,./unit1/camera_data/image_BS1_4830_03_30_16.jpg,"[[386, 89, 537, 139]]","[0.48072916666666665, 0.2111111111111111, 0.15729166666666666, 0.09259259259259259]",27,1
1582,./unit1/camera_data/image_BS1_4640_03_29_51.jpg,"[[154, 76, 270, 115]]","[0.22083333333333333, 0.17685185185185184, 0.12083333333333333, 0.07222222222222222]",13,1
1584,./unit1/camera_data/image_BS1_2309_03_24_53.jpg,"[[34, 76, 156, 115]]","[0.09895833333333333, 0.17685185185185184, 0.12708333333333333, 0.07222222222222222]",5,1
1585,./unit1/camera_data/image_BS1_3332_03_27_04.jpg,"[[158, 89, 313, 143]]","[0.2453125, 0.21481481481481482, 0.16145833333333334, 0.1]",13,1
1586,./unit1/camera_data/image_BS1_301_03_20_36.jpg,"[[572, 71, 684, 110]]","[0.6541666666666667, 0.1675925925925926, 0.11666666666666667, 0.07222222222222222]",42,1
1587,./unit1/camera_data/image_BS1_3657_03_27_46.jpg,"[[200, 78, 326, 114]]","[0.27395833333333336, 0.17777777777777778, 0.13125, 0.06666666666666667]",16,1
1588,./unit1/camera_data/image_BS1_3324_03_27_03.jpg,"[[12, 90, 191, 144]]","[0.10572916666666667, 0.21666666666666667, 0.18645833333333334, 0.1]",7,1
1589,./unit1/camera_data/image_BS1_2534_03_25_22.jpg,"[[190, 91, 343, 142]]","[0.27760416666666665, 0.21574074074074073, 0.159375, 0.09444444444444444]",14,1
1590,./unit1/camera_data/image_BS1_4807_03_30_13.jpg,"[[202, 91, 352, 141]]","[0.28854166666666664, 0.21481481481481482, 0.15625, 0.09259259259259259]",14,1
1591,./unit1/camera_data/image_BS1_5132_03_30_54.jpg,"[[384, 73, 500, 112]]","[0.46041666666666664, 0.1712962962962963, 0.12083333333333333, 0.07222222222222222]",29,1
1594,./unit1/camera_data/image_BS1_7028_03_34_57.jpg,"[[509, 91, 664, 142]]","[0.6109375, 0.21574074074074073, 0.16145833333333334, 0.09444444444444444]",37,1
1595,./unit1/camera_data/image_BS1_5165_03_30_59.jpg,"[[0, 74, 109, 115]]","[0.05677083333333333, 0.175, 0.11354166666666667, 0.07592592592592592]",4,1
1596,./unit1/camera_data/image_BS1_4617_03_29_48.jpg,"[[434, 72, 558, 112]]","[0.5166666666666667, 0.17037037037037037, 0.12916666666666668, 0.07407407407407407]",32,1
1597,./unit1/camera_data/image_BS1_4315_03_29_10.jpg,"[[4, 90, 163, 144]]","[0.08697916666666666, 0.21666666666666667, 0.165625, 0.1]",4,1
1598,./unit1/camera_data/image_BS1_1307_03_22_45.jpg,"[[695, 89, 854, 139]]","[0.8067708333333333, 0.2111111111111111, 0.165625, 0.09259259259259259]",51,1
1599,./unit1/camera_data/image_BS1_2837_03_26_01.jpg,"[[547, 74, 646, 111]]","[0.6213541666666667, 0.1712962962962963, 0.103125, 0.06851851851851852]",39,1
1600,./unit1/camera_data/image_BS1_5385_03_31_27.jpg,"[[719, 92, 885, 143]]","[0.8354166666666667, 0.2175925925925926, 0.17291666666666666, 0.09444444444444444]",49,1
1601,./unit1/camera_data/image_BS1_8095_03_37_14.jpg,"[[431, 71, 548, 112]]","[0.5098958333333333, 0.16944444444444445, 0.121875, 0.07592592592592592]",32,1
1602,./unit1/camera_data/image_BS1_1292_03_22_44.jpg,"[[465, 92, 618, 142]]","[0.5640625, 0.21666666666666667, 0.159375, 0.09259259259259259]",34,1
1603,./unit1/camera_data/image_BS1_4078_03_28_39.jpg,"[[808, 71, 924, 108]]","[0.9020833333333333, 0.16574074074074074, 0.12083333333333333, 0.06851851851851852]",55,1
